"Plot","Species","Cover"
451,"Thymus sp.",1
451,"Trifolium pratense",5
451,"Trifolium repens",5
451,"Trisetum flavescens",5
451,"Veronica arvensis",1
452,"Agrostis capillaris",15
452,"Anthoxanthum odoratum",15
452,"Arrhenatherum elatius",1
452,"Carex echinata",5
452,"Cerastium fontanum",5
452,"Clinopodium vulgare",15
452,"Cruciata laevipes",15
452,"Dactylis glomerata",5
452,"Galium sp.",1
452,"Holcus lanatus",5
452,"Leucanthemum vulgare",1
452,"Lolium perenne",1
452,"Lotus corniculatus",1
452,"Malva moschata",1
452,"Picris hieracioides",5
452,"Pimpinella saxifraga",5
452,"Plantago lanceolata",15
452,"Poa trivialis",15
452,"Prunella vulgaris",1
452,"Ranunculus acris",15
452,"Rhinanthus mediterraneus",15
452,"Rumex acetosa",1
452,"Silene vulgaris",1
452,"Stellaria media",5
452,"Trifolium pratense",15
452,"Trifolium repens",5
452,"Trisetum flavescens",15
453,"Agrostis capillaris",15
453,"Alchemilla fallax",1
453,"Anthoxanthum odoratum",15
453,"Asphodelus albus",5
453,"Campanula patula",1
453,"Crepis sp.",1
453,"Cruciata laevipes",15
453,"Festuca nigrescens",15
453,"Galium uliginosum",5
453,"Holcus lanatus",15
453,"Hypericum perforatum",1
453,"Hypochaeris radicata",5
453,"Lathyrus pratensis",1
453,"Phleum pratense",5
453,"Plantago lanceolata",15
453,"Poa pratensis",5
453,"Ranunculus acris",15
453,"Rumex acetosa",1
453,"Sanguisorba minor",1
453,"Stachys officinalis",1
453,"Trifolium repens",5
453,"Trisetum flavescens",5
453,"Verbascum pulverulentum",5
453,"Veronica chamaedrys",1
453,"Viola cornuta",1
454,"Agrostis capillaris",15
454,"Anthoxanthum odoratum",37.5
454,"Asphodelus albus",1
454,"Campanula patula",1
454,"Cerastium fontanum",1
454,"Cruciata laevipes",1
454,"Cynosurus cristatus",5
454,"Dactylis glomerata",5
454,"Festuca nigrescens",37.5
454,"Galium uliginosum",5
454,"Holcus lanatus",5
454,"Hypericum perforatum",1
454,"Lathyrus pratensis",1
454,"Leontodon hispidus",5
454,"Lotus corniculatus",1
454,"Lotus pedunculatus",1
454,"Plantago lanceolata",15
454,"Poa trivialis",5
454,"Ranunculus acris",5
454,"Rhinanthus mediterraneus",5
454,"Rumex acetosa",5
454,"Stachys officinalis",5
454,"Trifolium pratense",5
454,"Trifolium repens",5
454,"Trisetum flavescens",5
454,"Valeriana dioica",5
454,"Veronica chamaedrys",1
455,"Anthoxanthum odoratum",5
455,"Arrhenatherum elatius",15
455,"Bromus hordeaceus",5
455,"Cerastium fontanum",5
455,"Clinopodium vulgare",1
455,"Festuca nigrescens",1
455,"Galium mollugo",5
455,"Holcus lanatus",5
455,"Knautia nevadensis",15
455,"Lathyrus pratensis",1
455,"Leucanthemum vulgare",5
455,"Linum usitatissimum",1
455,"Lolium perenne",1
455,"Lotus corniculatus",5
455,"Malva moschata",1
455,"Medicago lupulina",5
455,"Picris hieracioides",1
455,"Pimpinella saxifraga",1
455,"Plantago lanceolata",15
455,"Poa trivialis",5
455,"Potentilla reptans",5
455,"Prunella vulgaris",1
455,"Ranunculus acris",1
455,"Rhinanthus mediterraneus",1
455,"Sanguisorba minor",15
455,"Schedonorus arundinaceus",5
455,"Sherardia arvensis",0.1
455,"Trifolium dubium",5
455,"Trifolium pratense",15
455,"Trifolium repens",1
455,"Trisetum flavescens",15
455,"Valerianella dentata",1
456,"Achillea millefolium",15
456,"Agrostis capillaris",5
456,"Anthoxanthum odoratum",5
456,"Arrhenatherum elatius",5
456,"Bromus hordeaceus",5
456,"Calystegia sepium",5
456,"Cerastium fontanum",1
456,"Crepis biennis",5
456,"Cynosurus cristatus",5
456,"Dactylis glomerata",15
456,"Holcus lanatus",15
456,"Lathyrus pratensis",1
456,"Leucanthemum vulgare",1
456,"Linum usitatissimum",5
456,"Lolium perenne",5
456,"Lotus corniculatus",5
456,"Oenanthe pimpinelloides",1
456,"Picris hieracioides",1
456,"Plantago lanceolata",15
456,"Poa trivialis",5
456,"Prunella vulgaris",1
456,"Ranunculus acris",1
456,"Rumex conglomeratus",1
456,"Sanguisorba minor",1
456,"Schedonorus arundinaceus",5
456,"Sherardia arvensis",1
456,"Taraxacum officinale",1
456,"Trifolium pratense",5
456,"Trifolium repens",1
456,"Trisetum flavescens",15
456,"Valerianella dentata",1
456,"Veronica chamaedrys",1
457,"Agrostis capillaris",15
457,"Arrhenatherum elatius",5
457,"Bromus hordeaceus",5
457,"Calystegia sepium",5
457,"Carex echinata",1
457,"Cerastium fontanum",5
457,"Clinopodium vulgare",5
457,"Cynosurus cristatus",1
457,"Dactylis glomerata",1
457,"Galium mollugo",1
457,"Geranium columbinum",1
457,"Holcus lanatus",15
457,"Lathyrus pratensis",5
457,"Leontodon hispidus",5
457,"Linum usitatissimum",1
457,"Lolium perenne",15
457,"Medicago lupulina",1
457,"Oenanthe pimpinelloides",5
457,"Ononis striata",1
457,"Plantago lanceolata",5
457,"Poa trivialis",15
457,"Ranunculus acris",5
457,"Sanguisorba minor",5
457,"Schedonorus arundinaceus",15
457,"Sherardia arvensis",5
457,"Stellaria media",1
457,"Taraxacum officinale",5
457,"Trifolium pratense",15
457,"Trifolium repens",1
457,"Trisetum flavescens",5
457,"Veronica chamaedrys",5
457,"Vicia cracca",1
458,"Achillea millefolium",5
458,"Agrostis capillaris",37.5
458,"Anthoxanthum odoratum",5
458,"Arrhenatherum elatius",15
458,"Campanula patula",1
458,"Clinopodium vulgare",5
458,"Cruciata laevipes",15
458,"Dactylis glomerata",5
458,"Geranium columbinum",1
458,"Holcus lanatus",15
458,"Hypericum perforatum",1
458,"Knautia nevadensis",1
458,"Lathyrus pratensis",15
458,"Leontodon hispidus",5
458,"Leucanthemum vulgare",1
458,"Lotus corniculatus",1
458,"Malva moschata",1
458,"Origanum vulgare",1
458,"Picris hieracioides",1
458,"Pimpinella saxifraga",1
458,"Plantago lanceolata",5
458,"Polygala vulgaris",1
458,"Potentilla erecta",1
458,"Potentilla tabernaemontani",1
458,"Prunella vulgaris",5
458,"Quercus sp.",1
458,"Rhinanthus mediterraneus",1
458,"Rumex acetosa",5
458,"Sanguisorba minor",15
458,"Stachys officinalis",5
458,"Trifolium pratense",5
458,"Trifolium repens",1
458,"Trisetum flavescens",5
458,"Veronica chamaedrys",1
458,"Vicia cracca",5
459,"Achillea millefolium",5
459,"Agrostis capillaris",15
459,"Anthoxanthum odoratum",1
459,"Arrhenatherum elatius",5
459,"Briza media",1
459,"Clinopodium vulgare",5
459,"Dactylis glomerata",15
459,"Daucus carota",1
459,"Galium mollugo",5
459,"Geranium columbinum",1
459,"Holcus lanatus",5
459,"Hypericum perforatum",5
459,"Knautia nevadensis",1
459,"Lathyrus pratensis",5
459,"Malva moschata",1
459,"Myosotis arvensis",1
459,"Origanum vulgare",5
459,"Picris hieracioides",1
459,"Plantago lanceolata",1
459,"Potentilla tabernaemontani",5
459,"Quercus sp.",0.1
459,"Rumex acetosa",1
459,"Sanguisorba minor",5
459,"Trifolium dubium",1
459,"Trisetum flavescens",5
459,"Veronica chamaedrys",5
459,"Vicia cracca",15
460,"Achillea millefolium",5
460,"Agrimonia eupatoria",1
460,"Agrostis capillaris",15
460,"Anthoxanthum odoratum",15
460,"Arrhenatherum elatius",5
460,"Clinopodium vulgare",15
460,"Cruciata laevipes",5
460,"Dactylis glomerata",5
460,"Daucus carota",1
460,"Festuca nigrescens",37.5
460,"Galium mollugo",5
460,"Holcus lanatus",37.5
460,"Hypericum perforatum",1
460,"Knautia nevadensis",1
460,"Lathyrus pratensis",1
460,"Leontodon hispidus",5
460,"Lotus corniculatus",5
460,"Malva moschata",5
460,"Origanum vulgare",15
460,"Picris hieracioides",1
460,"Pimpinella saxifraga",1
460,"Plantago lanceolata",5
460,"Poa trivialis",5
460,"Ranunculus acris",5
460,"Rhinanthus mediterraneus",5
460,"Stachys officinalis",0.1
460,"Thymus sp.",5
460,"Trifolium pratense",1
460,"Trisetum flavescens",15
460,"Verbascum pulverulentum",1
460,"Vicia cracca",5
461,"Achillea millefolium",15
461,"Agrostis capillaris",15
461,"Anthoxanthum odoratum",15
461,"Arrhenatherum elatius",5
461,"Carex caryophyllea",0.1
461,"Clinopodium vulgare",1
461,"Cruciata laevipes",15
461,"Daucus carota",1
461,"Festuca nigrescens",15
461,"Galium mollugo",5
461,"Holcus lanatus",15
461,"Knautia nevadensis",5
461,"Leontodon hispidus",1
461,"Lotus corniculatus",5
461,"Malva moschata",1
461,"Myosotis sp.",1
461,"Origanum vulgare",5
461,"Picris hieracioides",1
461,"Pimpinella saxifraga",5
461,"Plantago lanceolata",1
461,"Poa trivialis",15
461,"Quercus sp.",0.1
461,"Rhinanthus mediterraneus",15
461,"Rumex acetosa",1
461,"Stellaria media",1
461,"Thymus sp.",15
461,"Tragopogon pratensis",1
461,"Trifolium pratense",1
461,"Trisetum flavescens",15
461,"Verbascum pulverulentum",1
461,"Veronica chamaedrys",5
462,"Agrostis capillaris",15
462,"Alchemilla fallax",1
462,"Anthoxanthum odoratum",15
462,"Campanula patula",5
462,"Carex caryophyllea",1
462,"Centaurea decipiens",1
462,"Cerastium fontanum",1
462,"Clinopodium vulgare",1
462,"Cruciata laevipes",5
462,"Dactylis glomerata",5
462,"Festuca nigrescens",15
462,"Galium parisiense",5
462,"Holcus lanatus",15
462,"Hypericum perforatum",5
462,"Lathyrus pratensis",1
462,"Lotus corniculatus",5
462,"Phleum pratense",1
462,"Pimpinella saxifraga",1
462,"Plantago major",0.1
462,"Poa trivialis",5
462,"Ranunculus acris",15
462,"Rumex acetosa",5
462,"Sanguisorba minor",5
462,"Stachys officinalis",5
462,"Stellaria media",1
462,"Tragopogon pratensis",1
462,"Trifolium pratense",5
462,"Trisetum flavescens",5
462,"Veronica chamaedrys",5
462,"Viola cornuta",1
463,"Anthoxanthum odoratum",5
463,"Arrhenatherum elatius",15
463,"Bromus hordeaceus",5
463,"Cerastium fontanum",5
463,"Clinopodium vulgare",1
463,"Festuca nigrescens",1
463,"Galium mollugo",5
463,"Holcus lanatus",5
463,"Knautia nevadensis",15
463,"Lathyrus pratensis",1
463,"Leucanthemum vulgare",5
463,"Linum usitatissimum",1
463,"Lolium perenne",1
463,"Lotus corniculatus",5
463,"Malva moschata",1
463,"Medicago lupulina",5
463,"Picris hieracioides",1
463,"Pimpinella saxifraga",1
463,"Plantago lanceolata",15
463,"Poa trivialis",5
463,"Potentilla reptans",5
463,"Prunella vulgaris",1
463,"Ranunculus acris",1
463,"Rhinanthus mediterraneus",1
463,"Sanguisorba minor",15
463,"Schedonorus arundinaceus",5
463,"Sherardia arvensis",0.1
463,"Trifolium dubium",5
463,"Trifolium pratense",15
463,"Trifolium repens",1
463,"Trisetum flavescens",15
463,"Valerianella sp.",1
464,"Agrostis capillaris",37.5
464,"Arrhenatherum elatius",5
464,"Bromus hordeaceus",5
464,"Cerastium fontanum",5
464,"Colchicum autumnale",1
464,"Conopodium majus",5
464,"Cruciata laevipes",5
464,"Dactylis glomerata",15
464,"Malva moschata",5
464,"Narcissus poeticus",15
464,"Poa pratensis",37.5
464,"Poa trivialis",5
464,"Ranunculus acris",1
464,"Ranunculus bulbosus",37.5
464,"Rumex acetosa",5
464,"Sanguisorba officinalis",1
464,"Saxifraga granulata",1
464,"Schedonorus arundinaceus",37.5
464,"Trifolium pratense",5
464,"Trisetum flavescens",37.5
464,"Veronica chamaedrys",5
465,"Capsella bursa-pastoris",5
465,"Geranium columbinum",15
465,"Trifolium incarnatum",5
465,"Valerianella locusta",1
465,"Veronica arvensis",5
466,"Alchemilla fallax",1
466,"Anthoxanthum odoratum",15
466,"Centaurea decipiens",5
466,"Cerastium fontanum",1
466,"Conopodium majus",15
466,"Dactylis glomerata",5
466,"Festuca nigrescens",37.5
466,"Galium verum",5
466,"Hypericum richeri",5
466,"Lathyrus pratensis",5
466,"Lotus corniculatus",5
466,"Luzula campestris",1
466,"Narcissus poeticus",5
466,"Phyteuma spicatum",1
466,"Plantago lanceolata",15
466,"Ranunculus acris",1
466,"Ranunculus bulbosus",15
466,"Rhinanthus mediterraneus",15
466,"Rumex acetosa",1
466,"Sanguisorba officinalis",5
466,"Saxifraga granulata",1
466,"Stachys officinalis",1
466,"Stellaria graminea",1
466,"Taraxacum officinale",1
466,"Trifolium pratense",5
466,"Trifolium repens",5
466,"Veronica arvensis",1
466,"Veronica chamaedrys",1
467,"Achillea millefolium",5
467,"Alchemilla fallax",1
467,"Anthoxanthum odoratum",15
467,"Centaurea decipiens",5
467,"Cerastium fontanum",1
467,"Conopodium majus",15
467,"Cruciata laevipes",5
467,"Dactylis glomerata",15
467,"Festuca nigrescens",37.5
467,"Galium verum",1
467,"Geranium pyrenaicum",1
467,"Helleborus viridis",1
467,"Holcus lanatus",5
467,"Hypericum richeri",15
467,"Lathyrus pratensis",1
467,"Luzula campestris",5
467,"Poa trivialis",15
467,"Ranunculus acris",15
467,"Rumex acetosa",5
467,"Rumex obtusifolius",1
467,"Saxifraga granulata",1
467,"Stellaria graminea",5
467,"Veronica chamaedrys",15
467,"Vicia sativa",1
467,"Viola cornuta",5
468,"Alchemilla fallax",1
468,"Anthoxanthum odoratum",37.5
468,"Asphodelus albus",15
468,"Centaurea decipiens",5
468,"Cerastium fontanum",5
468,"Conopodium majus",5
468,"Dactylis glomerata",5
468,"Festuca nigrescens",15
468,"Holcus lanatus",5
468,"Lathyrus pratensis",1
468,"Narcissus poeticus",5
468,"Plantago lanceolata",15
468,"Poa trivialis",15
468,"Ranunculus bulbosus",15
468,"Rhinanthus mediterraneus",15
468,"Rumex acetosa",5
468,"Sanguisorba officinalis",1
468,"Saxifraga granulata",5
468,"Trifolium dubium",5
468,"Trifolium repens",5
468,"Veronica arvensis",5
468,"Veronica chamaedrys",5
469,"Alchemilla fallax",5
469,"Anthoxanthum odoratum",15
469,"Centaurea decipiens",15
469,"Cerastium fontanum",1
469,"Conopodium majus",15
469,"Cruciata laevipes",5
469,"Dactylis glomerata",5
469,"Festuca nigrescens",37.5
469,"Galium verum",5
469,"Geranium pyrenaicum",1
469,"Holcus lanatus",5
469,"Hypericum richeri",5
469,"Lathyrus pratensis",5
469,"Lotus corniculatus",5
469,"Luzula campestris",5
469,"Narcissus poeticus",5
469,"Plantago lanceolata",5
469,"Poa trivialis",15
469,"Ranunculus bulbosus",15
469,"Rumex acetosa",5
469,"Sanguisorba officinalis",5
469,"Saxifraga granulata",1
469,"Stellaria graminea",5
469,"Trifolium pratense",5
469,"Veronica chamaedrys",5
469,"Vicia sativa",1
469,"Viola cornuta",5
470,"Achillea millefolium",5
470,"Anthoxanthum odoratum",15
470,"Brachypodium rupestre",5
470,"Carex caryophyllea",1
470,"Cerastium fontanum",1
470,"Chaerophyllum hirsutum",1
470,"Cruciata laevipes",5
470,"Dactylis glomerata",5
470,"Daucus carota",1
470,"Euphrasia alpina",5
470,"Festuca nigrescens",15
470,"Galium verum",1
470,"Hypochaeris radicata",1
470,"Lotus corniculatus",1
470,"Luzula campestris",1
470,"Origanum vulgare",1
470,"Plantago lanceolata",5
470,"Poa pratensis",5
470,"Polygala vulgaris",1
470,"Ranunculus bulbosus",15
470,"Rumex acetosa",5
470,"Sanguisorba officinalis",1
470,"Stellaria graminea",5
470,"Thymus pulegioides",15
470,"Trifolium pratense",5
470,"Trifolium repens",5
470,"Trisetum flavescens",5
470,"Veronica arvensis",5
470,"Veronica chamaedrys",5
470,"Vicia sativa",1
471,"Achillea millefolium",5
471,"Anthoxanthum odoratum",15
471,"Carex caryophyllea",1
471,"Carex hirta",1
471,"Centaurea decipiens",5
471,"Cerastium fontanum",1
471,"Chaerophyllum hirsutum",5
471,"Conopodium majus",1
471,"Cruciata laevipes",15
471,"Dactylis glomerata",15
471,"Daucus carota",1
471,"Festuca nigrescens",15
471,"Galium verum",5
471,"Geranium sylvaticum",1
471,"Hypericum richeri",1
471,"Lathyrus pratensis",5
471,"Leucanthemum vulgare",5
471,"Lotus corniculatus",1
471,"Luzula campestris",1
471,"Origanum vulgare",1
471,"Pimpinella saxifraga",5
471,"Plantago lanceolata",15
471,"Poa trivialis",15
471,"Polygala vulgaris",1
471,"Prunella vulgaris",1
471,"Ranunculus bulbosus",5
471,"Rumex acetosa",5
471,"Sanguisorba minor",5
471,"Sanguisorba officinalis",1
471,"Stellaria graminea",5
471,"Thymus pulegioides",5
471,"Trifolium repens",5
471,"Veronica arvensis",1
471,"Veronica chamaedrys",5
471,"Vicia sativa",5
471,"Viola cornuta",5
472,"Achillea millefolium",5
472,"Anthoxanthum odoratum",15
472,"Arrhenatherum elatius",5
472,"Bromus hordeaceus",5
472,"Campanula patula",1
472,"Carex divulsa",1
472,"Centaurea decipiens",5
472,"Cerastium fontanum",1
472,"Crepis biennis",5
472,"Festuca nigrescens",15
472,"Galium mollugo",5
472,"Holcus lanatus",15
472,"Knautia nevadensis",1
472,"Lolium perenne",15
472,"Picris hieracioides",1
472,"Plantago lanceolata",5
472,"Poa pratensis",15
472,"Prunella vulgaris",1
472,"Ranunculus acris",15
472,"Rumex acetosa",5
472,"Trifolium pratense",15
472,"Trifolium repens",5
472,"Trisetum flavescens",15
473,"Achillea millefolium",5
473,"Arrhenatherum elatius",5
473,"Bromus hordeaceus",5
473,"Campanula patula",5
473,"Centaurea decipiens",5
473,"Cerastium fontanum",1
473,"Crepis biennis",5
473,"Dactylis glomerata",5
473,"Festuca nigrescens",15
473,"Galium mollugo",5
473,"Holcus lanatus",5
473,"Knautia nevadensis",5
473,"Leucanthemum vulgare",15
473,"Lolium perenne",5
473,"Myosotis decumbens",1
473,"Plantago lanceolata",5
473,"Poa pratensis",5
473,"Ranunculus acris",5
473,"Rumex acetosa",5
473,"Sanguisorba officinalis",1
473,"Taraxacum officinale",1
473,"Trifolium dubium",1
473,"Trifolium pratense",15
473,"Trisetum flavescens",37.5
473,"Veronica arvensis",1
473,"Vicia sativa",1
474,"Achillea millefolium",1
474,"Agrostis capillaris",5
474,"Anthoxanthum odoratum",15
474,"Arrhenatherum elatius",1
474,"Bromus hordeaceus",37.5
474,"Carex caryophyllea",1
474,"Carex divulsa",1
474,"Carex hirta",1
474,"Cerastium fontanum",1
474,"Cruciata laevipes",1
474,"Euphrasia alpina",5
474,"Festuca nigrescens",15
474,"Geranium columbinum",1
474,"Hypochaeris radicata",1
474,"Linum usitatissimum",5
474,"Lolium perenne",1
474,"Lotus corniculatus",1
474,"Mentha suaveolens",1
474,"Myosotis sp.",1
474,"Pimpinella saxifraga",1
474,"Plantago lanceolata",5
474,"Ranunculus bulbosus",15
474,"Rumex acetosa",1
474,"Sherardia arvensis",1
474,"Stellaria graminea",5
474,"Thymus pulegioides",1
474,"Trifolium dubium",5
474,"Trifolium pratense",5
474,"Trifolium repens",5
474,"Trisetum flavescens",5
474,"Veronica arvensis",5
474,"Veronica chamaedrys",1
474,"Vicia sativa",1
475,"Agrostis capillaris",15
475,"Anthoxanthum odoratum",5
475,"Arrhenatherum elatius",1
475,"Bromus hordeaceus",15
475,"Cerastium fontanum",1
475,"Clinopodium vulgare",1
475,"Cynosurus cristatus",1
475,"Dactylis glomerata",1
475,"Daucus carota",1
475,"Festuca nigrescens",5
475,"Galium verum",1
475,"Geranium columbinum",5
475,"Holcus lanatus",5
475,"Leucanthemum vulgare",5
475,"Lolium perenne",5
475,"Lotus corniculatus",1
475,"Myosotis decumbens",1
475,"Pimpinella major",1
475,"Plantago lanceolata",15
475,"Poa pratensis",15
475,"Prunella vulgaris",5
475,"Ranunculus bulbosus",15
475,"Rhinanthus mediterraneus",15
475,"Rumex acetosa",1
475,"Sherardia arvensis",5
475,"Stellaria graminea",1
475,"Trifolium campestre",15
475,"Trifolium pratense",15
475,"Trifolium repens",5
475,"Trisetum flavescens",37.5
475,"Valerianella locusta",1
475,"Veronica arvensis",1
475,"Vicia sativa",1
476,"Achillea millefolium",5
476,"Anthoxanthum odoratum",5
476,"Arrhenatherum elatius",15
476,"Bromus hordeaceus",5
476,"Centaurea decipiens",5
476,"Crepis biennis",15
476,"Cruciata laevipes",1
476,"Cynosurus cristatus",5
476,"Dactylis glomerata",5
476,"Daucus carota",15
476,"Festuca nigrescens",5
476,"Galium verum",5
476,"Geranium sylvaticum",1
476,"Heracleum sphondylium",0.1
476,"Holcus lanatus",15
476,"Knautia nevadensis",1
476,"Lathyrus pratensis",5
476,"Lolium perenne",5
476,"Plantago lanceolata",1
476,"Poa pratensis",15
476,"Ranunculus acris",15
476,"Rhinanthus mediterraneus",5
476,"Rumex acetosa",5
476,"Schedonorus arundinaceus",15
476,"Stellaria graminea",5
476,"Trifolium pratense",15
476,"Trifolium repens",5
476,"Trisetum flavescens",37.5
476,"Veronica arvensis",1
476,"Veronica chamaedrys",1
477,"Achillea millefolium",5
477,"Anthyllis vulneraria",1
477,"Asphodelus albus",87.5
477,"Centaurea decipiens",5
477,"Cerastium fontanum",5
477,"Cirsium eriophorum",1
477,"Cruciata laevipes",1
477,"Dactylis glomerata",5
477,"Festuca nigrescens",5
477,"Galium saxatile",1
477,"Helictotrichon sedenense",15
477,"Holcus lanatus",5
477,"Hypericum richeri",5
477,"Hypochaeris radicata",1
477,"Knautia nevadensis",5
477,"Lathyrus pratensis",1
477,"Lotus corniculatus",1
477,"Orchis sp.",1
477,"Patzkea paniculata",1
477,"Pimpinella saxifraga",1
477,"Plantago lanceolata",5
477,"Poa pratensis",5
477,"Polygala vulgaris",5
477,"Potentilla montana",1
477,"Ranunculus bulbosus",1
477,"Rumex acetosa",5
477,"Sanguisorba minor",1
477,"Silene vulgaris",1
477,"Stellaria graminea",1
477,"Taraxacum officinale",5
477,"Tragopogon pratensis",5
477,"Trifolium pratense",1
477,"Veronica chamaedrys",1
478,"Anthoxanthum odoratum",15
478,"Avenula pubescens",1
