"Taxon","Family","Database","Reference","Country","Population","Scarification","Stratification","GA3","Tmean","Alternating","Light","Germinated","Germinable"
"Trollius europaeus","Ranunculaceae","Enscobase","RBGK","Slovenia","K_21261",0,0,1,20,0,1,8,20
"Trollius europaeus","Ranunculaceae","Enscobase","RBGK","Slovenia","K_21261",0,0,1,21,0,1,125,140
"Trollius europaeus","Ranunculaceae","Enscobase","RBGK","UK","K_136189",0,0,0,15,1,1,0,10
"Trollius europaeus","Ranunculaceae","Enscobase","RBGK","UK","K_136189",0,0,1,15,1,1,9,10
"Trollius europaeus","Ranunculaceae","Enscobase","RBGK","UK","K_91822",0,0,1,15,1,1,18,19
"Trollius europaeus","Ranunculaceae","Enscobase","RBGK","UK","K_91822",0,0,1,16,1,1,19,20
"Vaccinium myrtillus","Ericaceae","Enscobase","RBGK","Spain","K_52087",0,0,0,18.33333333,1,1,6,8
"Vaccinium myrtillus","Ericaceae","Enscobase","RBGK","Spain","K_52087",0,0,1,25,1,1,2,10
"Vaccinium myrtillus","Ericaceae","Enscobase","RBGK","Spain","K_52087",0,0,1,26,1,1,6,8
"Vaccinium myrtillus","Ericaceae","Enscobase","RBGK","UK","K_129835",0,0,0,16,0,1,15,20
"Vaccinium myrtillus","Ericaceae","SylvanSeeds","Baskin, C. C. M., Per; Andersson, Lars; Baskin, Jerry M. (2000). ""Germination studies of three dwarf shrubs (Vaccinium, Ericaceae) of Northern Hemisphere coniferous forests."" Canadian Journal of Botany 78(12): 1552-1560.","Sweden","Arjeplog, Lappland, Sweden",0,0,0,10,1,0,0,150
"Vaccinium myrtillus","Ericaceae","SylvanSeeds","Baskin, C. C. M., Per; Andersson, Lars; Baskin, Jerry M. (2000). ""Germination studies of three dwarf shrubs (Vaccinium, Ericaceae) of Northern Hemisphere coniferous forests."" Canadian Journal of Botany 78(12): 1552-1560.","Sweden","Arjeplog, Lappland, Sweden",0,0,0,10,1,1,2,150
"Vaccinium myrtillus","Ericaceae","SylvanSeeds","Baskin, C. C. M., Per; Andersson, Lars; Baskin, Jerry M. (2000). ""Germination studies of three dwarf shrubs (Vaccinium, Ericaceae) of Northern Hemisphere coniferous forests."" Canadian Journal of Botany 78(12): 1552-1560.","Sweden","Arjeplog, Lappland, Sweden",0,0,0,15,1,0,0,150
"Vaccinium myrtillus","Ericaceae","SylvanSeeds","Baskin, C. C. M., Per; Andersson, Lars; Baskin, Jerry M. (2000). ""Germination studies of three dwarf shrubs (Vaccinium, Ericaceae) of Northern Hemisphere coniferous forests."" Canadian Journal of Botany 78(12): 1552-1560.","Sweden","Arjeplog, Lappland, Sweden",0,0,0,15,1,1,93,150
"Vaccinium myrtillus","Ericaceae","SylvanSeeds","Baskin, C. C. M., Per; Andersson, Lars; Baskin, Jerry M. (2000). ""Germination studies of three dwarf shrubs (Vaccinium, Ericaceae) of Northern Hemisphere coniferous forests."" Canadian Journal of Botany 78(12): 1552-1560.","Sweden","Arjeplog, Lappland, Sweden",0,0,0,20,1,0,0,150
"Vaccinium myrtillus","Ericaceae","SylvanSeeds","Baskin, C. C. M., Per; Andersson, Lars; Baskin, Jerry M. (2000). ""Germination studies of three dwarf shrubs (Vaccinium, Ericaceae) of Northern Hemisphere coniferous forests."" Canadian Journal of Botany 78(12): 1552-1560.","Sweden","Arjeplog, Lappland, Sweden",0,0,0,20,1,1,126,150
"Vaccinium myrtillus","Ericaceae","SylvanSeeds","Baskin, C. C. M., Per; Andersson, Lars; Baskin, Jerry M. (2000). ""Germination studies of three dwarf shrubs (Vaccinium, Ericaceae) of Northern Hemisphere coniferous forests."" Canadian Journal of Botany 78(12): 1552-1560.","Sweden","Arjeplog, Lappland, Sweden",0,1,0,10,1,0,0,150
"Vaccinium myrtillus","Ericaceae","SylvanSeeds","Baskin, C. C. M., Per; Andersson, Lars; Baskin, Jerry M. (2000). ""Germination studies of three dwarf shrubs (Vaccinium, Ericaceae) of Northern Hemisphere coniferous forests."" Canadian Journal of Botany 78(12): 1552-1560.","Sweden","Arjeplog, Lappland, Sweden",0,1,0,10,1,1,9,150
"Vaccinium myrtillus","Ericaceae","SylvanSeeds","Baskin, C. C. M., Per; Andersson, Lars; Baskin, Jerry M. (2000). ""Germination studies of three dwarf shrubs (Vaccinium, Ericaceae) of Northern Hemisphere coniferous forests."" Canadian Journal of Botany 78(12): 1552-1560.","Sweden","Arjeplog, Lappland, Sweden",0,1,0,15,1,0,0,150
"Vaccinium myrtillus","Ericaceae","SylvanSeeds","Baskin, C. C. M., Per; Andersson, Lars; Baskin, Jerry M. (2000). ""Germination studies of three dwarf shrubs (Vaccinium, Ericaceae) of Northern Hemisphere coniferous forests."" Canadian Journal of Botany 78(12): 1552-1560.","Sweden","Arjeplog, Lappland, Sweden",0,1,0,15,1,1,78,150
"Vaccinium myrtillus","Ericaceae","SylvanSeeds","Baskin, C. C. M., Per; Andersson, Lars; Baskin, Jerry M. (2000). ""Germination studies of three dwarf shrubs (Vaccinium, Ericaceae) of Northern Hemisphere coniferous forests."" Canadian Journal of Botany 78(12): 1552-1560.","Sweden","Arjeplog, Lappland, Sweden",0,1,0,20,1,0,0,150
"Vaccinium myrtillus","Ericaceae","SylvanSeeds","Baskin, C. C. M., Per; Andersson, Lars; Baskin, Jerry M. (2000). ""Germination studies of three dwarf shrubs (Vaccinium, Ericaceae) of Northern Hemisphere coniferous forests."" Canadian Journal of Botany 78(12): 1552-1560.","Sweden","Arjeplog, Lappland, Sweden",0,1,0,20,1,1,135,150
"Vaccinium myrtillus","Ericaceae","SylvanSeeds","Baskin, C. C. M., Per; Andersson, Lars; Baskin, Jerry M. (2000). ""Germination studies of three dwarf shrubs (Vaccinium, Ericaceae) of Northern Hemisphere coniferous forests."" Canadian Journal of Botany 78(12): 1552-1560.","Sweden","Gysinge, Gästrikland, Sweden",0,0,0,10,1,0,0,150
"Vaccinium myrtillus","Ericaceae","SylvanSeeds","Baskin, C. C. M., Per; Andersson, Lars; Baskin, Jerry M. (2000). ""Germination studies of three dwarf shrubs (Vaccinium, Ericaceae) of Northern Hemisphere coniferous forests."" Canadian Journal of Botany 78(12): 1552-1560.","Sweden","Gysinge, Gästrikland, Sweden",0,0,0,10,1,1,2,150
"Vaccinium myrtillus","Ericaceae","SylvanSeeds","Baskin, C. C. M., Per; Andersson, Lars; Baskin, Jerry M. (2000). ""Germination studies of three dwarf shrubs (Vaccinium, Ericaceae) of Northern Hemisphere coniferous forests."" Canadian Journal of Botany 78(12): 1552-1560.","Sweden","Gysinge, Gästrikland, Sweden",0,0,0,15,1,0,0,150
"Vaccinium myrtillus","Ericaceae","SylvanSeeds","Baskin, C. C. M., Per; Andersson, Lars; Baskin, Jerry M. (2000). ""Germination studies of three dwarf shrubs (Vaccinium, Ericaceae) of Northern Hemisphere coniferous forests."" Canadian Journal of Botany 78(12): 1552-1560.","Sweden","Gysinge, Gästrikland, Sweden",0,0,0,15,1,1,106,150
"Vaccinium myrtillus","Ericaceae","SylvanSeeds","Baskin, C. C. M., Per; Andersson, Lars; Baskin, Jerry M. (2000). ""Germination studies of three dwarf shrubs (Vaccinium, Ericaceae) of Northern Hemisphere coniferous forests."" Canadian Journal of Botany 78(12): 1552-1560.","Sweden","Gysinge, Gästrikland, Sweden",0,0,0,20,1,0,0,150
"Vaccinium myrtillus","Ericaceae","SylvanSeeds","Baskin, C. C. M., Per; Andersson, Lars; Baskin, Jerry M. (2000). ""Germination studies of three dwarf shrubs (Vaccinium, Ericaceae) of Northern Hemisphere coniferous forests."" Canadian Journal of Botany 78(12): 1552-1560.","Sweden","Gysinge, Gästrikland, Sweden",0,0,0,20,1,1,118,150
"Vaccinium myrtillus","Ericaceae","SylvanSeeds","Baskin, C. C. M., Per; Andersson, Lars; Baskin, Jerry M. (2000). ""Germination studies of three dwarf shrubs (Vaccinium, Ericaceae) of Northern Hemisphere coniferous forests."" Canadian Journal of Botany 78(12): 1552-1560.","Sweden","Gysinge, Gästrikland, Sweden",0,1,0,10,1,0,0,150
"Vaccinium myrtillus","Ericaceae","SylvanSeeds","Baskin, C. C. M., Per; Andersson, Lars; Baskin, Jerry M. (2000). ""Germination studies of three dwarf shrubs (Vaccinium, Ericaceae) of Northern Hemisphere coniferous forests."" Canadian Journal of Botany 78(12): 1552-1560.","Sweden","Gysinge, Gästrikland, Sweden",0,1,0,10,1,1,24,150
"Vaccinium myrtillus","Ericaceae","SylvanSeeds","Baskin, C. C. M., Per; Andersson, Lars; Baskin, Jerry M. (2000). ""Germination studies of three dwarf shrubs (Vaccinium, Ericaceae) of Northern Hemisphere coniferous forests."" Canadian Journal of Botany 78(12): 1552-1560.","Sweden","Gysinge, Gästrikland, Sweden",0,1,0,15,1,0,0,150
"Vaccinium myrtillus","Ericaceae","SylvanSeeds","Baskin, C. C. M., Per; Andersson, Lars; Baskin, Jerry M. (2000). ""Germination studies of three dwarf shrubs (Vaccinium, Ericaceae) of Northern Hemisphere coniferous forests."" Canadian Journal of Botany 78(12): 1552-1560.","Sweden","Gysinge, Gästrikland, Sweden",0,1,0,15,1,1,96,150
"Vaccinium myrtillus","Ericaceae","SylvanSeeds","Baskin, C. C. M., Per; Andersson, Lars; Baskin, Jerry M. (2000). ""Germination studies of three dwarf shrubs (Vaccinium, Ericaceae) of Northern Hemisphere coniferous forests."" Canadian Journal of Botany 78(12): 1552-1560.","Sweden","Gysinge, Gästrikland, Sweden",0,1,0,20,1,0,0,150
"Vaccinium myrtillus","Ericaceae","SylvanSeeds","Baskin, C. C. M., Per; Andersson, Lars; Baskin, Jerry M. (2000). ""Germination studies of three dwarf shrubs (Vaccinium, Ericaceae) of Northern Hemisphere coniferous forests."" Canadian Journal of Botany 78(12): 1552-1560.","Sweden","Gysinge, Gästrikland, Sweden",0,1,0,20,1,1,100,150
"Vaccinium myrtillus","Ericaceae","SylvanSeeds","Baskin, C. C. M., Per; Andersson, Lars; Baskin, Jerry M. (2000). ""Germination studies of three dwarf shrubs (Vaccinium, Ericaceae) of Northern Hemisphere coniferous forests."" Canadian Journal of Botany 78(12): 1552-1560.","Sweden","Vimmerby, Småland, Sweden",0,0,0,10,1,0,0,150
"Vaccinium myrtillus","Ericaceae","SylvanSeeds","Baskin, C. C. M., Per; Andersson, Lars; Baskin, Jerry M. (2000). ""Germination studies of three dwarf shrubs (Vaccinium, Ericaceae) of Northern Hemisphere coniferous forests."" Canadian Journal of Botany 78(12): 1552-1560.","Sweden","Vimmerby, Småland, Sweden",0,0,0,10,1,1,0,150
"Vaccinium myrtillus","Ericaceae","SylvanSeeds","Baskin, C. C. M., Per; Andersson, Lars; Baskin, Jerry M. (2000). ""Germination studies of three dwarf shrubs (Vaccinium, Ericaceae) of Northern Hemisphere coniferous forests."" Canadian Journal of Botany 78(12): 1552-1560.","Sweden","Vimmerby, Småland, Sweden",0,0,0,15,1,0,0,150
"Vaccinium myrtillus","Ericaceae","SylvanSeeds","Baskin, C. C. M., Per; Andersson, Lars; Baskin, Jerry M. (2000). ""Germination studies of three dwarf shrubs (Vaccinium, Ericaceae) of Northern Hemisphere coniferous forests."" Canadian Journal of Botany 78(12): 1552-1560.","Sweden","Vimmerby, Småland, Sweden",0,0,0,15,1,1,112,150
"Vaccinium myrtillus","Ericaceae","SylvanSeeds","Baskin, C. C. M., Per; Andersson, Lars; Baskin, Jerry M. (2000). ""Germination studies of three dwarf shrubs (Vaccinium, Ericaceae) of Northern Hemisphere coniferous forests."" Canadian Journal of Botany 78(12): 1552-1560.","Sweden","Vimmerby, Småland, Sweden",0,0,0,20,1,0,0,150
"Vaccinium myrtillus","Ericaceae","SylvanSeeds","Baskin, C. C. M., Per; Andersson, Lars; Baskin, Jerry M. (2000). ""Germination studies of three dwarf shrubs (Vaccinium, Ericaceae) of Northern Hemisphere coniferous forests."" Canadian Journal of Botany 78(12): 1552-1560.","Sweden","Vimmerby, Småland, Sweden",0,0,0,20,1,1,124,150
"Vaccinium myrtillus","Ericaceae","SylvanSeeds","Baskin, C. C. M., Per; Andersson, Lars; Baskin, Jerry M. (2000). ""Germination studies of three dwarf shrubs (Vaccinium, Ericaceae) of Northern Hemisphere coniferous forests."" Canadian Journal of Botany 78(12): 1552-1560.","Sweden","Vimmerby, Småland, Sweden",0,1,0,10,1,0,0,150
"Vaccinium myrtillus","Ericaceae","SylvanSeeds","Baskin, C. C. M., Per; Andersson, Lars; Baskin, Jerry M. (2000). ""Germination studies of three dwarf shrubs (Vaccinium, Ericaceae) of Northern Hemisphere coniferous forests."" Canadian Journal of Botany 78(12): 1552-1560.","Sweden","Vimmerby, Småland, Sweden",0,1,0,10,1,1,84,150
"Vaccinium myrtillus","Ericaceae","SylvanSeeds","Baskin, C. C. M., Per; Andersson, Lars; Baskin, Jerry M. (2000). ""Germination studies of three dwarf shrubs (Vaccinium, Ericaceae) of Northern Hemisphere coniferous forests."" Canadian Journal of Botany 78(12): 1552-1560.","Sweden","Vimmerby, Småland, Sweden",0,1,0,15,1,0,0,150
"Vaccinium myrtillus","Ericaceae","SylvanSeeds","Baskin, C. C. M., Per; Andersson, Lars; Baskin, Jerry M. (2000). ""Germination studies of three dwarf shrubs (Vaccinium, Ericaceae) of Northern Hemisphere coniferous forests."" Canadian Journal of Botany 78(12): 1552-1560.","Sweden","Vimmerby, Småland, Sweden",0,1,0,15,1,1,106,150
"Vaccinium myrtillus","Ericaceae","SylvanSeeds","Baskin, C. C. M., Per; Andersson, Lars; Baskin, Jerry M. (2000). ""Germination studies of three dwarf shrubs (Vaccinium, Ericaceae) of Northern Hemisphere coniferous forests."" Canadian Journal of Botany 78(12): 1552-1560.","Sweden","Vimmerby, Småland, Sweden",0,1,0,20,1,0,0,150
"Vaccinium myrtillus","Ericaceae","SylvanSeeds","Baskin, C. C. M., Per; Andersson, Lars; Baskin, Jerry M. (2000). ""Germination studies of three dwarf shrubs (Vaccinium, Ericaceae) of Northern Hemisphere coniferous forests."" Canadian Journal of Botany 78(12): 1552-1560.","Sweden","Vimmerby, Småland, Sweden",0,1,0,20,1,1,110,150
"Vaccinium myrtillus","Ericaceae","SylvanSeeds","Nin, S., et al. (2017). ""Effects of environmental factors on seed germination and seedling establishment in bilberry ( Vaccinium myrtillus L.)."" Scientia Horticulturae 226: 241-249.","Italy","Abetone area (Central Apennine – Tuscany), Italy",0,0,0,15,0,0,27,400
"Vaccinium myrtillus","Ericaceae","SylvanSeeds","Nin, S., et al. (2017). ""Effects of environmental factors on seed germination and seedling establishment in bilberry ( Vaccinium myrtillus L.)."" Scientia Horticulturae 226: 241-249.","Italy","Abetone area (Central Apennine – Tuscany), Italy",0,0,0,15,0,1,40,400
"Vaccinium myrtillus","Ericaceae","SylvanSeeds","Nin, S., et al. (2017). ""Effects of environmental factors on seed germination and seedling establishment in bilberry ( Vaccinium myrtillus L.)."" Scientia Horticulturae 226: 241-249.","Italy","Abetone area (Central Apennine – Tuscany), Italy",0,0,0,22.5,0,0,293,400
"Vaccinium myrtillus","Ericaceae","SylvanSeeds","Nin, S., et al. (2017). ""Effects of environmental factors on seed germination and seedling establishment in bilberry ( Vaccinium myrtillus L.)."" Scientia Horticulturae 226: 241-249.","Italy","Abetone area (Central Apennine – Tuscany), Italy",0,0,0,22.5,0,1,327,400
"Vaccinium myrtillus","Ericaceae","SylvanSeeds","Nin, S., et al. (2017). ""Effects of environmental factors on seed germination and seedling establishment in bilberry ( Vaccinium myrtillus L.)."" Scientia Horticulturae 226: 241-249.","Italy","Abetone area (Central Apennine – Tuscany), Italy",0,0,0,25,0,1,333,400
"Vaccinium myrtillus","Ericaceae","SylvanSeeds","Nin, S., et al. (2017). ""Effects of environmental factors on seed germination and seedling establishment in bilberry ( Vaccinium myrtillus L.)."" Scientia Horticulturae 226: 241-249.","Italy","Abetone area (Central Apennine – Tuscany), Italy",0,0,0,25,0,0,194,400
"Vaccinium myrtillus","Ericaceae","SylvanSeeds","Nin, S., et al. (2017). ""Effects of environmental factors on seed germination and seedling establishment in bilberry ( Vaccinium myrtillus L.)."" Scientia Horticulturae 226: 241-249.","Italy","Abetone area (Central Apennine – Tuscany), Italy",0,1,0,15,0,0,94,400
"Vaccinium myrtillus","Ericaceae","SylvanSeeds","Nin, S., et al. (2017). ""Effects of environmental factors on seed germination and seedling establishment in bilberry ( Vaccinium myrtillus L.)."" Scientia Horticulturae 226: 241-249.","Italy","Abetone area (Central Apennine – Tuscany), Italy",0,1,0,15,0,1,204,400
"Vaccinium myrtillus","Ericaceae","SylvanSeeds","Nin, S., et al. (2017). ""Effects of environmental factors on seed germination and seedling establishment in bilberry ( Vaccinium myrtillus L.)."" Scientia Horticulturae 226: 241-249.","Italy","Abetone area (Central Apennine – Tuscany), Italy",0,1,0,22.5,0,0,92,400
"Vaccinium myrtillus","Ericaceae","SylvanSeeds","Nin, S., et al. (2017). ""Effects of environmental factors on seed germination and seedling establishment in bilberry ( Vaccinium myrtillus L.)."" Scientia Horticulturae 226: 241-249.","Italy","Abetone area (Central Apennine – Tuscany), Italy",0,1,0,22.5,0,1,199,400
"Vaccinium myrtillus","Ericaceae","SylvanSeeds","Nin, S., et al. (2017). ""Effects of environmental factors on seed germination and seedling establishment in bilberry ( Vaccinium myrtillus L.)."" Scientia Horticulturae 226: 241-249.","Italy","Abetone area (Central Apennine – Tuscany), Italy",0,1,0,25,0,1,192,400
"Vaccinium myrtillus","Ericaceae","SylvanSeeds","Nin, S., et al. (2017). ""Effects of environmental factors on seed germination and seedling establishment in bilberry ( Vaccinium myrtillus L.)."" Scientia Horticulturae 226: 241-249.","Italy","Abetone area (Central Apennine – Tuscany), Italy",0,1,0,25,0,0,80,400
"Veronica chamaedrys","Plantaginaceae","Enscobase","RBGK","Norway","K_37817",0,0,0,15,0,1,15,20
"Veronica chamaedrys","Plantaginaceae","Enscobase","RBGK","Norway","K_37817",0,0,0,16,0,1,110,120
"Veronica chamaedrys","Plantaginaceae","Enscobase","RBGK","Switzerland","K_29441",0,0,0,8.333333333,1,1,13,19
"Veronica chamaedrys","Plantaginaceae","Enscobase","RBGK","Switzerland","K_29441",0,0,0,10,0,1,12,17
"Veronica chamaedrys","Plantaginaceae","Enscobase","RBGK","Switzerland","K_29441",0,0,0,13.33333333,1,1,17,18
"Veronica chamaedrys","Plantaginaceae","Enscobase","RBGK","Switzerland","K_29441",0,0,0,16,1,1,124,140
"Veronica chamaedrys","Plantaginaceae","Enscobase","RBGK","UK","K_43223",0,0,1,21,0,1,116,117
"Veronica officinalis","Plantaginaceae","Enscobase","RBGK","Belgium","K_176149",0,0,0,13.33333333,1,1,12,20
"Veronica officinalis","Plantaginaceae","Enscobase","RBGK","Belgium","K_176149",0,0,0,15,0,1,16,20
"Veronica officinalis","Plantaginaceae","Enscobase","RBGK","Belgium","K_176149",0,0,0,20,0,1,12,20
"Veronica officinalis","Plantaginaceae","Enscobase","RBGK","Belgium","K_176149",0,0,0,25,0,1,0,20
"Veronica officinalis","Plantaginaceae","Enscobase","RBGK","Denmark","K_52777",0,0,0,16,0,1,50,50
"Veronica officinalis","Plantaginaceae","Enscobase","RBGK","Denmark","K_52777",0,0,0,16,1,1,50,50
"Veronica officinalis","Plantaginaceae","Enscobase","RBGK","Denmark","K_52777",0,0,0,20,0,1,92,100
"Veronica officinalis","Plantaginaceae","Enscobase","RBGK","Denmark","K_52777",0,0,0,21,0,1,50,50
"Veronica officinalis","Plantaginaceae","Enscobase","RBGK","Denmark","K_52777",0,0,0,26,0,1,50,50
"Veronica officinalis","Plantaginaceae","Enscobase","RBGK","Denmark","K_52777",0,1,0,21,0,1,50,50
"Veronica officinalis","Plantaginaceae","Enscobase","RBGK","France","K_27492",0,0,0,16,1,1,17,50
"Veronica officinalis","Plantaginaceae","Enscobase","RBGK","France","K_27492",0,0,0,21,0,1,87,150
"Veronica officinalis","Plantaginaceae","Enscobase","RBGK","France","K_27492",0,1,0,16,1,1,29,48
"Veronica officinalis","Plantaginaceae","Enscobase","RBGK","France","K_27492",0,1,1,15,1,1,49,50
"Veronica officinalis","Plantaginaceae","Enscobase","RBGK","France","K_27492",0,1,1,16,1,1,43,50
"Veronica officinalis","Plantaginaceae","Enscobase","RBGK","France","K_29304",0,0,0,13.33333333,1,1,20,20
"Veronica officinalis","Plantaginaceae","Enscobase","RBGK","France","K_29304",0,0,0,16,1,1,114,120
"Veronica officinalis","Plantaginaceae","Enscobase","RBGK","Italy","K_52788",0,0,0,16,0,1,28,50
"Veronica officinalis","Plantaginaceae","Enscobase","RBGK","Italy","K_52788",0,0,0,16,1,1,37,50
"Veronica officinalis","Plantaginaceae","Enscobase","RBGK","Italy","K_52788",0,0,0,21,0,1,4,50
"Veronica officinalis","Plantaginaceae","Enscobase","RBGK","Italy","K_52788",0,0,0,26,0,1,0,50
"Veronica officinalis","Plantaginaceae","Enscobase","RBGK","Italy","K_52788",0,1,0,16,1,1,93,100
"Veronica officinalis","Plantaginaceae","Enscobase","RBGK","Switzerland","K_29407",0,0,0,16,1,1,97,150
"Veronica officinalis","Plantaginaceae","Enscobase","RBGK","Switzerland","K_29407",0,0,1,15,1,1,16,18
"Veronica officinalis","Plantaginaceae","Enscobase","RBGK","Switzerland","K_29407",0,0,1,16,1,1,16,17
